key,value,reference value,description
quote.billing_cycle.57,57 ciclu de facturare,57th billing cycle,57th billing cycle
quote.billing_cycle.74,Al 74-lea ciclu de facturare,74th billing cycle,74th billing cycle
quote.billing_cycle.73,Al 73-lea ciclu de facturare,73rd billing cycle,73rd billing cycle
quote.billing_cycle.72,Al 72-lea ciclu de facturare,72nd billing cycle,72nd billing cycle
quote.billing_cycle.71,Cel de-al 71-lea ciclu de facturare,71st billing cycle,71st billing cycle
quote.billing_cycle.78,78 ciclu de facturare,78th billing cycle,78th billing cycle
quote.billing_cycle.77,Cel de-al 77-lea ciclu de facturare,77th billing cycle,77th billing cycle
quote.billing_cycle.76,Al 76-lea ciclu de facturare,76th billing cycle,76th billing cycle
quote.billing_cycle.75,Cel de-al 75-lea ciclu de facturare,75th billing cycle,75th billing cycle
quote.billing_cycle.70,Al 70-lea ciclu de facturare,70th billing cycle,70th billing cycle
quote.billing_cycle.69,Al 69-lea ciclu de facturare,69th billing cycle,69th billing cycle
quote.billing_cycle.68,Ciclul 68 de facturare,68th billing cycle,68th billing cycle
quote.billing_cycle.85,Cel de-al 85-lea ciclu de facturare,85th billing cycle,85th billing cycle
quote.billing_cycle.84,Al 84-lea ciclu de facturare,84th billing cycle,84th billing cycle
quote.billing_cycle.83,Al 83-lea ciclu de facturare,83rd billing cycle,83rd billing cycle
quote.billing_cycle.82,Al 82-lea ciclu de facturare,82nd billing cycle,82nd billing cycle
quote.billing_cycle.89,89 ciclu de facturare,89th billing cycle,89th billing cycle
quote.billing_cycle.88,88 ciclu de facturare,88th billing cycle,88th billing cycle
quote.billing_cycle.87,Al 87-lea ciclu de facturare,87th billing cycle,87th billing cycle
quote.billing_cycle.86,86 ciclu de facturare,86th billing cycle,86th billing cycle
quote.billing_cycle.81,Cel de-al 81-lea ciclu de facturare,81st billing cycle,81st billing cycle
quote.billing_cycle.80,Al 80-lea ciclu de facturare,80th billing cycle,80th billing cycle
quote.billing_cycle.79,Al 79-lea ciclu de facturare,79th billing cycle,79th billing cycle
quote.billing_cycle.96,Al 96-lea ciclu de facturare,96th billing cycle,96th billing cycle
quote.billing_cycle.95,Cel de-al 95-lea ciclu de facturare,95th billing cycle,95th billing cycle
quote.billing_cycle.94,Al 94-lea ciclu de facturare,94th billing cycle,94th billing cycle
quote.billing_cycle.93,93 ciclu de facturare,93rd billing cycle,93rd billing cycle
quote.billing_cycle.99,Al 99-lea ciclu de facturare,99th billing cycle,99th billing cycle
quote.billing_cycle.98,98 ciclu de facturare,98th billing cycle,98th billing cycle
quote.billing_cycle.97,Al 97-lea ciclu de facturare,97th billing cycle,97th billing cycle
quote.billing_cycle.92,Al 92-lea ciclu de facturare,92nd billing cycle,92nd billing cycle
quote.billing_cycle.91,91 ciclu de facturare,91st billing cycle,91st billing cycle
quote.billing_cycle.90,Al 90-lea ciclu de facturare,90th billing cycle,90th billing cycle
quote.inclusive_tax_single.desc,Inclusiv pentru %{tax_description} ( %{total_amount}),Inclusive of %{tax_description} (%{total_amount}),For the case when one particular tax is inclusive - inclusive of vat (30)
quote.title.billed_to,Facturat către,Billed To,Billed to label - Under this comes the billing address of the customer
quote.label.non_recurring_charges,Taxe nerecurente,Non-Recurring charges,Non-Recurring charges
quote.inclusive_tax_multi.desc,Inclusiv impozite ( %{total_amount}),Inclusive of taxes (%{total_amount}),The amount paid will be inclusive of the taxes -Inclusive of taxes (20)
quote.label.id,ID,ID,Subscription id label
quote.label.includes_discounts_taxes_and_prorated_charges,"Include reduceri, taxe și taxe proporționale","Includes discounts, taxes & prorated charges","Includes discounts, taxes & prorated charges"
quote.label.next_billing_date,Data următoare de facturare,Next Billing Date,Next billing date label
quote.term.years,ani,years,years
quote.payment_terms.due_upon_receipt,Scadent la primire,Due Upon Receipt,To indicate the Zero net terms 
quote.label.transfer_details,Detalii despre transfer,Transfer Details,Transfer Details label
quote.branding.powered_by,Cu sprijinul,Powered by,Logo in an quote - Powered by Chargebee
quote.frequency.every,Fiecare,Every,Every
quote.customer_signature.label,Semnătura clientului,Customer's Signature,Customer's Signature
quote.label.total_recurring_charges,Taxe recurente totale (pentru toate ciclurile de facturare),Total Recurring Charges (for all billing cycles),Total Recurring Charges (for all billing cycles)
quote.label.cust_vat,VAT,VAT,VAT number label
quote.label.expiry_date, Data expirarii, Expiry Date,Quote expiry date label
quote.label.credits,credite,Credits,The store credits used in the quote
quote.label.tax.exclusive,Exclusiv,Excl. ,Exclusive - exclusive of taxes
quote.header.label.amount,Cantitate,Amount,The amount that needs to be paid
quote.label.chargeable_on_subscription_change,Se percepe la schimbarea abonamentului,Chargeable on subscription change,Chargeable on subscription change
quote.label.billing_period,Perioada de facturare,Billing Period,Billing period label
quote.label.total_payable,Total de plătit,Total Payable,Total Payable
quote.header.label.discounts,Reducere,Discount,Discount label
quote.label.tax.inclusive_of_vat,TVA inclus,incl. VAT,VAT Inclusive -  inclusive of all taxes
quote.label.total,Total,Total,Total
quote.label.start_date, Data de începere a abonamentului, Subscription Start Date,Subscription Start Date label
quote.label.trial_period,Perioada de probă,Trial Period,Trial Period
quote.branding.test_label,Acesta este un eșantion de cotație generat de Chargebee,This is a sample quote generated by Chargebee,Logo in an quote
quote.term.week,săptămână,week,week
quote.label.payment_terms,Termeni de plată,Payment Terms,Net D payment terms label shown in quote
quote.billing_cycle.6,Al 6-lea ciclu de facturare,6th billing cycle,6th billing cycle
quote.billing_cycle.7,Al 7-lea ciclu de facturare,7th billing cycle,7th billing cycle
quote.billing_cycle.8,Al optulea ciclu de facturare,8th billing cycle,8th billing cycle
quote.billing_cycle.9,Al 9-lea ciclu de facturare,9th billing cycle,9th billing cycle
quote.billing_cycle.2,Al doilea ciclu de facturare,2nd billing cycle,2nd billing cycle
quote.billing_cycle.3,Al treilea ciclu de facturare,3rd billing cycle,3rd billing cycle
quote.label.credits_will_be_applied,"Credite disponibile, dacă există, vor fi aplicate în momentul facturării",Credits available if any will be applied at the time of invoicing,Credits available if any will be applied at the time of invoicing
quote.billing_cycle.4,Al 4-lea ciclu de facturare,4th billing cycle,4th billing cycle
quote.billing_cycle.5,Al cincilea ciclu de facturare,5th billing cycle,5th billing cycle
quote.billing_cycle.1,Primul ciclu de facturare,1st billing cycle,1st billing cycle
quote.term.days,zile,days,days
quote.branding.cb_name,Chargebee,Chargebee,Compay name
quote.payment_succeeded, %{inv_amount} a fost plătit pe %{inv_date},%{inv_amount} was paid on %{inv_date},The date at which the quote was paid
quote.term.day,zi,day,day
quote.label.due_date,Data scadentă,Due Date,Quote Due date label
quote.label.tax.tax,Impozit,Tax,tax
quote.label.contract_term.action_at_term_end,La sfârșitul termenului,At Term-End,Action to be taken when the contract term completes
quote.label.sub_total,Subtotal,Sub Total,Sub total
quote.billing_cycle.100,Al 100-lea ciclu de facturare,100th billing cycle,100th billing cycle
quote.label.tax.exclusive_of_vat,TVA exclusiv,excl. VAT,VAT Exclusive - exclusive of taxes
quote.header.label.description,Descriere,Description,Table heading under which the product description comes
quote.header.label.units,Unități,Units,Heading under which the number of units of the product purchased comes
quote.label.cust_id,Număr de înregistrare client,Customer ID,Customer id label
quote.label.round_off,Rotunji,Round Off,Round off - quote amount is rounded off to a whole number
quote.label.po_number,PO,PO,Purchase order number label
quote.branding.test_proforma_label,Aceasta este o mostră de factură proforma generată de Chargebee,This is a sample proforma invoice generated by Chargebee,Test proforma invoice label in quote pdf
quote.sub.billing_period,%{from_date} - %{to_date},%{from_date} to %{to_date},3rd sept to 22 Oct
quote.label.payments,Plăți,Payments,Payments Applied
quote.payment_inprogress,Plata %{inv_amount} a fost inițiată la %{inv_date},%{inv_amount} payment was initiated on %{inv_date},indicates that the payment was initiated along with the date
quote.label.contract_term.no_of_billing_cycles_on_renewal,Numărul de cicluri de facturare la reînnoire,No. of billing cycles on renewal,No of billing cycles for subscription on contract term renewal
quote.label.vat_exemption_note,Nota de scutire de TVA,VAT Exemption Note,A label below which is a note
quote.label.renewed_until_cancellation,Reînnoit până la anulare,Renewed until cancellation,Renewed until cancellation
quote.label.net_amount,Cantitate netă,Net Amount,Amount that needs to be paid
quote.label.tax_details,Detalii fiscale,Tax Details,tax details label
quote.label.contract_term,Termen contractual,Contract term,Contract term of subscription
quote.payment_terms.net_prefix,Net %{zile},Net %{days},To indicate the patment term prefix. Ex
quote.label.notes,Note,Notes,Any quote notes that need to be displayed
quote.label.quote,Citat,Quote,Quote number label
