key,value,reference value,description
hp.portal.ach_agree_details2,"Нажимая кнопку ниже, вы подтверждаете, что информация, которую вы предоставили в этом Соглашении ACH об авторизации дебета для прямых платежей, является полной, верной и отправлена ​​для цели, выбранной выше. Он будет действовать до тех пор, пока я (мы) не сообщу %{merchant_name}, что я (мы) хочу отозвать это разрешение, связавшись с %{merchant_email} или %{merchant_phone}.","By clicking the button below, you certify that the information you have given on this ACH Debit Authorization Agreement for Direct Payments is complete, true, and submitted for the purpose selected above. It will remain in effect until I (we) notify %{merchant_name} that I (we) wish to revoke this authorization by contacting %{merchant_email} or %{merchant_phone}.","By clicking the button below, you certify that the information you have given on this ACH Debit Authorization Agreement for Direct Payments is complete, true, and submitted for the purpose selected above.  It will remain in effect until I (we) notify Chargebee that I (we) wish to revoke this authorization by contacting sam@example.com or 9898982345."
hp.bank_account.desc,Банковский счет,Bank Account,Bank Account label
hp.portal.date,Датировать,Date,Date
hp.gocardless.redirect,Перенаправление к провайдеру прямого дебета ...,Redirecting to Direct Debit Provider...,Redirecting to Direct Debit Provider... - info
hp.billing_period.year, %{period} лет,%{period} Years,2 Months
hp.copied,Скопировано,Copied,Copied URL
hp.error.undetermined_vat_number,"Не удалось подтвердить номер плательщика НДС, так как услуга VIES недоступна.",Could not validate VAT number as VIES service is unavailable.,Could not validate VAT number as VIES service is unavailable.
apple_pay.label.charges,ОПЛАТА,CHARGES,Label for main line item amount
payment_method.info.amazon_payments,Аккаунт Amazon Payments,Amazon Payments account,Amazon Payments account
hp.clientjs.invalid_coupon_code,Неверный код купона,Invalid coupon code,Invalid coupon code
hp.error.undetermined_abn_number,"Невозможно обработать ABN, так как сервер поиска ABN не работает.",Unable to process the ABN as the ABN Lookup server is down.,Unable to process the ABN as the ABN Lookup server is down.
hp.portal.ach_agreement,Соглашение об авторизации ACH,ACH Authorization Agreement,ACH Authorization Agreement - Agreement label
hp.error.invalid_vat_number,Неверный номер плательщика НДС,Invalid VAT Number,Invalid VAT Number
hp.portal.account,Счет,Account,Account user account label
hp.portal.manage,Управлять,Manage,Portal account Manage label
hp.error.invalid_abn_number,Неверный ABN,Invalid ABN ,Invalid ABN
hp.billing_period.month, %{period} месяцев,%{period} Months,2 Months
action_error.get,При обработке вашего запроса произошли ошибки,There were errors while processing your request,There were errors while processing your request
apple_pay.label.discount,СКИДКИ,DISCOUNTS,Label for discount amount
hp.update_payment_method.details,Обновление информации о способе оплаты ...,Updating the payment method details...,Updating the payment method details...
payment_method.info.direct_debit_no_bank_name,"номер банковского счета, заканчивающийся на %{last4_digits}",bank account number ending with %{last4_digits},
hp.paypal.desc,Более надежный и простой способ оплаты,"The safer, easier way to pay","The safer, easier way to pay - one liner for paypal gateway payments"
hp.copy,Копировать,Copy,Copy URL
hp.portal.bank_account,банковский счет,bank account,bank account label
