key,value,reference value,description
enum.tax_reg_number_base.label.name.gstin,GSTIN,GSTIN,GSTIN
enum.payment_method_base.type.name.card,Карта,Card,Card based payment including credit cards and debit cards. Details about the card can be obtained from the card resource.
enum.transaction_base.payment_method.name.sofort,Sofort,Sofort,Sofort
enum.item_price_base.trial_period_unit.name.month,Месец,Month,Month
enum.public_card_error_code.name.payapl_ec_token_expired_invalid,"Вашата сесия на PayPal е изтекла. Моля, опитайте отново.",Your PayPal session has expired. Please try again.,Your PayPal session has expired. Please try again.
enum.line_item_base.type.name.addon_item_price,Addon Артикулна цена,Addon Item Price,Addon Item Price
enum.quote_base.status.name.approved,Одобрена,Approved,Approved.
enum.subscription_base.state.name.non_renewing,Неподновяване,Non Renewing,The subscription will be canceled at the end of the current term.
enum.public_card_error_code.name.amz_agreement_declined,"Избраният от вас начин на плащане в Amazon бе отхвърлен. Моля, актуализирайте го и опитайте отново.",Your selected payment method in amazon was declined. Please update it and try again.,Your selected payment method in amazon was declined. Please update it and try again.
enum.transaction_failure_reason.name.card_barred,Изгубена / затворена / блокирана карта,Lost / Closed / Blocked Card,Lost / Closed / Blocked Card
enum.credit_card_base.card_type.name.american_express,American Express,American Express,An American Express card.
enum.line_item_base.type.name.fractional_correction,Дробна корекция,Fractional Correction,Fractional Correction
enum.credit_card_base.funding_type.name.credit,Кредит,Credit,A credit card.
enum.contract_term_base.action_at_term_end.name.evergreen,"Договорът приключва, абонаментът продължава да се подновява","Contract ends, subscription continues to renew",Contract term completes and the subscription renews.
enum.credit_card_base.card_type.name.mastercard,MasterCard,MasterCard,A MasterCard.
enum.bank_account_base.account_holder_type.name.individual,Индивидуален,Individual,Individual
enum.bank_account_base.account_type.name.checking,Проверка,Checking,Checking Account
enum.invoice_customization_base.cn_title.name.credit_note,КРЕДИТНА ЗАБЕЛЕЖКА,CREDIT NOTE,CREDIT NOTE
enum.transaction_base.payment_method.name.bancontact,Bancontact,Bancontact,Bancontact
enum.credit_card_base.card_type.name.other,Други,Other,Card belonging to types other than those listed above.
enum.credit_note_base.reason_code.name.write_off,Отписвам,Write Off,"This reason will be set automatically for the Credit Notes created during invoice <a target=""_blank"" href=""https://www.chargebee.com/docs/invoice-operations.html#write-off"">Write Off</a> operation."
enum.credit_note_base.reason_code.name.fraudulent,ИЗМАМНИ,FRAUDULENT,FRAUDULENT
enum.credit_note_base.reason_code.name.service_unsatisfactory,Услугата незадоволителна,Service Unsatisfactory,Service Unsatisfactory
enum.transaction_failure_reason.name.fraud,Карта за измама,Fraud card,Fraud card
enum.quote_setting_base.quote_title.name.proforma_invoice,ПРОФОРМА ФАКТУРА,PROFORMA INVOICE,PROFORMA INVOICE
enum.item_price_base.trial_period_unit.name.day,Ден,Day,Day
enum.credit_card_base.funding_type.name.debit,Дебит,Debit,A debit card.
enum.pricing_model.name.tiered,Наредени,Tiered,The per unit price is based on the tier that the total quantity falls in.
enum.credit_card_base.card_type.name.not_applicable,Не е приложимо,Not Applicable,Used for offline entries in transactions. Not applicable for cards
enum.transaction_failure_reason.name.card_expired,Картата изтече,Card Expired,Card Expired
enum.item_price_base.period_unit.name.month,Месец,Month,Month
enum.line_item_base.type.name.credit_adjustments,Кредитни корекции,Credit Adjustments,Credit Adjustments
enum.transaction_failure_reason.name.contact_details_required,Невалидни данни за контакт,Invalid Contact details,Invalid Contact details
enum.credit_note_base.reason_code.name.product_unsatisfactory,Продукт незадоволителен,Product Unsatisfactory,Product Unsatisfactory
enum.transaction_base.payment_method.name.paypal_express_checkout,Paypal Express Checkout,Paypal Express Checkout,Paypal Express Checkout
enum.credit_note_base.status.name.voided,Анулиран,Voided,When the Credit Note has been cancelled.
enum.subscription_base.state.name.active,Активен,Active,The subscription is active and will be charged for automatically based on the items in it.
enum.plan_base.trial_period_unit.name.day,Ден,Day,In days
enum.credit_card_base.card_type.name.visa,Visa,Visa,A Visa card.
enum.contract_term_base.action_at_term_end.name.renew_once,Анулира в края на следващия срок на договора,Cancels at end of next contract term,"Used when you want to renew the contract term just once. Does the following: <li>Contract term completes and a new contract term is started for the number of billing cycles specified in <a href=""subscriptions#create_subscription_for_customer_contract_term_billing_cycle_on_renewal""><code>contract_billing_cycle_on_renewal</code></a>.</li><li>The <code>action_at_term_end</code> for the new contract term is set to <code>cancel</code>.</li></ul>"
enum.transaction_failure_reason.name.invalid_payment_method,Невалиден начин на плащане,Invalid Payment Method,Invalid Payment Method
enum.credit_note_base.status.name.refund_due,Дължимо възстановяване на сумата,Refund Due,"When the credits are yet to be used, or have been partially used."
enum.line_item_base.type.name.non_recurring_addon_charge,Неповтаряща се такса за адон,Non Recurring Addon Charge,Non Recurring Addon Charge
enum.bank_account_base.account_type.name.unknown,Неизвестно,Unknown,Bank Account Type is not set at the gateway
enum.credit_card_base.card_type.name.jcb,JCB,JCB,A JCB card.
enum.transaction_base.payment_method.name.other,Други,Other,Payment Methods other than the above types
enum.payment_method_base.type.name.direct_debit,Директен дебит,Direct Debit,Represents bank account for which the direct debit or ACH agreement/mandate is created.
enum.public_card_error_code.name.gw_timeout,"Платежната система не отговори навреме. Моля, опитайте след известно време.",The payment system did not respond in time. Please try after some time.,The payment system did not respond in time. Please try after some time.
enum.credit_card_base.status.name.invalid,Невалидно,Invalid,The billing agreement cannot be used. It might become valid again either automatically or due to  customer action.
enum.subscription_base.state.name.cancelled,Отменен,Cancelled,The subscription has been canceled and is no longer in service.
enum.quote_base.status.name.converting,Преобразуване,Converting,Converting
enum.credit_note_base.reason_code.name.subscription_change,Промяна на абонамента,Subscription Change,"This reason will be set automatically for Credit Notes created during Change Subscription operation when <a target=""_blank"" href=""https://www.chargebee.com/docs/proration.html"">proration</a> is enabled"
enum.quote_setting_base.quote_title.name.quote,ЦИТА,QUOTE,QUOTE
enum.credit_note_base.reason_code.name.waiver,Отказ,Waiver,Waiver
enum.line_item_base.type.name.tax,Данък,Tax,Tax
enum.transaction_base.payment_method.name.apple_pay,Apple Pay,Apple Pay,Apple Pay
enum.invoice_base.status.name.payment_due,Платежни задължения,Payment Due,Indicates the payment is not yet collected and is being retried as per retry settings.
enum.payment_method_base.type.name.sepa_credit,Кредит по SEPA,SEPA Credit,SEPA Credit Transfer.
enum.payment_method_base.type.name.ach_credit,Кредит за ACH,ACH Credit,ACH Credit Transfer.
enum.line_item_base.type.name.plan_setup_charge,Планиране на такса за настройка,Plan Setup Charge,Plan Setup Charge
enum.transaction_failure_reason.name.cvv_issue,Издание на CVV,CVV issue,CVV issue
enum.item_price_base.period_unit.name.week,Седмица,Week,Week
enum.transaction_base.payment_method.name.wechat_pay,WeChat Pay,WeChat Pay,WeChat Pay
enum.line_item_base.type.name.charge_item_price,Заредете цена на артикула,Charge Item Price,Charge Item Price
enum.line_item_base.type.name.charge,Зареждане,Charge,Charge
enum.public_card_error_code.name.gw_server_error,"При обработката на вашата карта възникна грешка. Моля, свържете се с екипа за поддръжка.",An error occured while processing your card. Please contact support.,An error occured while processing your card. Please contact support.
enum.line_item_base.type.name.addon_charge,Addon Charge,Addon Charge,Addon Charge
enum.quote_base.status.name.invoiced,Фактурирани,Invoiced,Invoiced
enum.transaction_base.payment_method.name.bank_transfer,Банков трансфер,Bank Transfer,Bank Transfer
enum.public_card_error_code.name.gw_invalid_configuration,"При обработката на вашата карта възникна грешка. Моля, свържете се с екипа за поддръжка.",An error occured while processing your card. Please contact support.,An error occured while processing your card. Please contact support.
enum.credit_note_base.reason_code.name.subscription_cancellation,Анулиране на абонамент,Subscription Cancellation,This reason will be set automatically for Credit Notes created during cancel subscription operation
enum.transaction_base.payment_method.name.amazon_payments,Amazon Payments,Amazon Payments,Amazon Payments
enum.invoice_customization_base.tax_reg_no_label.name.vat_reg_no,Регистрационен номер по ДДС,VAT Reg # ,VAT Reg # 
enum.line_item_base.type.name.plan_item_price,План на артикула Цена,Plan Item Price,Plan Item Price
enum.transaction_base.payment_method.name.alipay,Alipay,Alipay,Alipay
enum.public_card_error_code.name.amz_agreement_rejected,"Не можете да използвате вашия акаунт в Amazon. Моля, изберете друг начин на плащане.",Unable to use your amazon account. Please select a different payment method.,Unable to use your amazon account. Please select a different payment method.
enum.bank_account_base.account_type.name.savings,Спестявания,Savings,Savings Account
enum.credit_note_base.reason_code.name.other,Други,Other,Can be set when none of the above reason codes are applicable
enum.tax_reg_number_base.label.name.abn,ABN,ABN,ABN
enum.item_price_base.period_unit.name.day,Ден,Day,Day
enum.payment_method_base.type.name.ideal,IDEAL,IDEAL,iDEAL Payments.
enum.credit_card_base.status.name.expiring,Изтича,Expiring,A card which is expiring in the current month.
enum.tax_reg_number_base.label.name.vat_reg_no,Регистрационен номер по ДДС,VAT Reg # ,VAT Reg # 
enum.tax_reg_number_base.label.name.gst_reg_no,Регистрационен номер на GST,GST Reg  #,GST Reg  #
enum.credit_note_base.status.name.refunded,Възстановено,Refunded,When the entire credits (Credit Note amount) have been used (i.e either allocated to invoices or refunded).
enum.transaction_base.payment_method.name.ach_credit,Кредит за ACH,ACH Credit,ACH Credit
enum.quote_base.status.name.closed,Затворено,Closed,Closed
enum.subscription_base.state.name.future,Бъдеще,Future,The subscription is scheduled to start at a future date.
enum.plan_base.period_unit.name.week,Седмица,Week,Charge based on week(s)
enum.tax_reg_number_base.label.name.vat_no,ДДС номер,VAT #,VAT #
enum.transaction_base.payment_method.name.sepa_credit,Кредит по SEPA,SEPA Credit,SEPA Credit
enum.public_card_error_code.name.general_err,"Проблем при обработката на начина ви на плащане. Моля, проверете данните за начина си на плащане.",Problem while processing your payment method. Please verify your payment method details.,Problem while processing your payment method. Please verify your payment method details.
enum.quote_base.status.name.open,Отворете,Open,Open
enum.plan_base.period_unit.name.month,Месец,Month,Charge based on month(s)
enum.public_card_error_code.name.addr_error,"Неуспешно потвърждаване на адреса за вашата карта. Моля, актуализирайте адреса и опитайте отново.",Address validation failed for your card. Please update the address and try again.,Address validation failed for your card. Please update the address and try again.
enum.transaction_failure_reason.name.amount_related,Емисия на фонд / лимит,Fund / Limit Issue,Fund / Limit Issue
enum.payment_method_base.type.name.apple_pay,Apple Pay,Apple Pay,Apple Pay Payments.
enum.transaction_base.payment_method.name.giropay,giropay,giropay,giropay
enum.tax_reg_number_base.label.name.qst,QST регистрационен номер,QST Reg #,QST Reg #
enum.credit_card_base.funding_type.name.not_applicable,Не е приложимо,Not Applicable,Used for ACH. Not applicable for cards
enum.credit_card_base.card_type.name.discover,Открийте,Discover,A Discover card.
enum.transaction_base.payment_method.name.dotpay,Dotpay,Dotpay,Dotpay
enum.pricing_model.name.volume,Сила на звука,Volume,There are quantity tiers for which per unit prices are set. Quantities are purchased from successive tiers.
enum.line_item_base.type.name.plan_charge,Планиране на такса,Plan Charge,Plan Charge
enum.credit_card_base.funding_type.name.prepaid,Предплатени,Prepaid,A prepaid card.
enum.bank_account_base.account_type.name.not_applicable,Не е приложимо,Not Applicable,"Not applicable for card, paypal, amazon and offline payments"
enum.credit_note_base.reason_code.name.order_change,Промяна на поръчката,Order Change,Order Change
enum.plan_base.trial_period_unit.name.month,Месец,Month,In months
enum.public_card_error_code.name.paypal_ec_agreement_canceled,Срещнахме проблем при достъпа до вашия акаунт в paypal.,We've encountered a problem while accessing your paypal account.,We've encountered a problem while accessing your paypal account.
enum.line_item_base.type.name.addon_prorated_charge,Аддон пропорционално таксуване,Addon Prorated Charge,Addon Prorated Charge
enum.line_item_base.type.name.offer_credit,Офертен кредит,Offer Credit,Offer Credit
enum.payment_method_base.type.name.amazon_payments,Amazon Payments,Amazon Payments,Payments made via Amazon Payments.
enum.tax_reg_number_base.label.name.hst,Регистрационен номер на HST,HST Reg #,HST Reg #
enum.payment_method_base.type.name.dotpay,Dotpay,Dotpay,Dotpay Payments.
enum.public_card_error_code.name.gocardless_flow_completed,"Вашият мандат за директен дебит е анулиран. Моля, променете начина на плащане и го настройте отново.",Your Direct Debit mandate is cancelled. Please change the payment method and set it up again.,Your Direct Debit mandate is cancelled. Please change the payment method and set it up again.
enum.line_item_base.type.name.plan_prorated_charge,Планирайте пропорционално таксуване,Plan Prorated Charge,Plan Prorated Charge
enum.public_card_error_code.name.expired_card,"Вашата карта е изтекла. Моля, актуализирайте картата си.",Your card is expired. Please update your card.,Your card is expired. Please update your card.
enum.subscription_base.state.name.in_trial,В пробна версия,In Trial,The subscription is in trial.
enum.payment_method_base.type.name.wechat_pay,WeChat Pay,WeChat Pay,WeChat Pay Payments
enum.invoice_base.status.name.paid,Платен,Paid,Indicates a paid invoice.
enum.public_card_error_code.name.gw_result_unknown,"При обработката на вашата карта възникна грешка. Моля, свържете се с екипа за поддръжка.",An error occured while processing your card. Please contact support.,An error occured while processing your card. Please contact support.
enum.payment_method_base.type.name.giropay,giropay,giropay,giropay Payments.
enum.credit_card_base.status.name.valid,Валидно,Valid,A valid and active credit card
enum.credit_note_base.status.name.adjusted,Коригирано,Adjusted,When the Credit Note has been adjusted against an invoice.
enum.transaction_failure_reason.name.billing_aggrement_issue,Издаване на споразумение за фактуриране,Billing Agreement issue,Billing Agreement issue
enum.public_card_error_code.name.amz_general_err,"Възникна проблем при използване на вашия акаунт в Amazon. Моля, опитайте отново или променете начина на плащане.",Encountered a problem while using your amazon account. Please try again or change the payment method.,Encountered a problem while using your amazon account. Please try again or change the payment method.
enum.transaction_base.payment_method.name.ideal,IDEAL,IDEAL,IDEAL
enum.public_card_error_code.name.card_type_not_supported,"Типът на вашата карта не се поддържа. Моля, опитайте друга карта.",Your card type is not supported. Please try another card.,Your card type is not supported. Please try another card.
enum.pricing_model.name.stairstep,Стълбище,Stairstep,A quantity-based pricing scheme. The item is charged a fixed price based on the tier that the total quantity falls in.
enum.pricing_model.name.flat_fee,Плоска такса,Flat Fee,A fixed price that is not quantity-based.
enum.invoice_base.status.name.upcoming,Предстои,Upcoming,Current open invoice containing the charges & adjustments for the upcoming term.
enum.bank_account_base.account_holder_type.name.not_applicable,Не е приложимо,Not Applicable,"Not applicable for card, paypal, amazon and offline payments"
enum.transaction_base.payment_method.name.google_pay,Google Pay,Google Pay,Google Pay
enum.line_item_base.type.name.round_off,Закръглявам,Round off,Round off
enum.credit_note_base.reason_code.name.order_cancellation,Анулиране на поръчка,Order Cancellation,Order Cancellation
enum.subscription_base.state.name.paused,На пауза,Paused,"The subscription is <a href=""https://www.chargebee.com/docs/2.0/pause-subscription.html"" target=""_blank"">paused</a>. The subscription will not renew while in this state."
enum.invoice_customization_base.tax_reg_no_label.name.gst_reg_no,Регистрационен номер на GST,GST Reg  #,GST Reg  #
enum.tax_reg_number_base.label.name.pst,Регистрационен номер на PST,PST Reg #,PST Reg #
enum.line_item_base.type.name.final_credit_correction,Окончателна корекция на кредита,Final Credit Correction,Final Credit Correction
enum.invoice_customization_base.invoice_title.name.tax_invoice,ДАНЪЧНА ФАКТУРА,TAX INVOICE,TAX INVOICE
enum.transaction_base.payment_method.name.card,Карта,Card,Card
enum.transaction_base.payment_method.name.cash,Пари в брой,Cash,Cash
enum.bank_account_base.account_holder_type.name.company,Търговско дружество,Company,Company
enum.credit_card_base.status.name.expired,Просрочен,Expired,An expired card
enum.credit_card_base.funding_type.name.not_known,Не се знае,Not known,An unknown card.
enum.payment_method_base.type.name.sofort,Sofort,Sofort,Sofort Payments.
enum.invoice_base.status.name.empty,Празно,Empty,Empty
enum.pricing_model.name.per_unit,За единица,Per Unit,A fixed price per unit quantity.
enum.invoice_customization_base.tax_reg_no_label.name.abn,ABN,ABN,ABN
enum.line_item_base.type.name.non_recurring_charge,"Такса, която не се повтаря",Non Recurring Charge,Non Recurring Charge
enum.transaction_base.payment_method.name.direct_debit,Директен дебит,Direct Debit,Direct Debit
enum.credit_card_base.card_type.name.diners_club,Diners Club,Diners Club,A Diner's Club card.
enum.quote_base.status.name.declined,Отказано,Declined,Declined.
enum.tax_reg_number_base.label.name.tax_reg_no,Данъчен регистрационен номер,Tax Reg # ,Tax Reg # 
enum.invoice_customization_base.cn_title.name.refund,ВЪЗСТАНОВЯВАНЕ,REFUND,REFUND
enum.item_price_base.period_unit.name.year,Година,Year,Year
enum.invoice_base.status.name.voided,Анулиран,Voided,Indicates a voided invoice.
enum.payment_method_base.type.name.generic,Общи,Generic,Generic Payment Method.
enum.quote_base.status.name.accepted,Прието,Accepted,Accepted.
enum.transaction_base.payment_method.name.unionpay,Unionpay,Unionpay,Unionpay
enum.public_card_error_code.name.cvv_error,"Проверката на кода за сигурност не бе успешна за вашата карта. Моля, актуализирайте CVV и опитайте отново.",Security Code validation failed for your card. Please update the CVV and try again.,Security Code validation failed for your card. Please update the CVV and try again.
enum.bank_account_base.account_type.name.business_checking,Проверка на бизнеса,Business Checking,Business Checking Account
enum.quote_base.status.name.rejected,Отхвърлено,Rejected,Rejected.
enum.plan_base.period_unit.name.day,Ден,Day,Charge based on day(s)
enum.transaction_failure_reason.name.avs_issue,Неуспешно проверяване на адреса,Address validation failure,Address validation failure
enum.payment_method_base.type.name.google_pay,Google Pay,Google Pay,Google Pay Payments.
enum.transaction_failure_reason.name.temporary_processing_issue,Проблем с временната обработка,Temporary processing issue,Temporary processing issue
enum.credit_note_base.reason_code.name.subscription_pause,Пауза на абонамента,Subscription Pause,This reason will be automatically set to credit notes created during pause/resume subscription operation.
enum.invoice_base.status.name.not_paid,Неплатен,Not Paid,Indicates the payment is not made and all attempts to collect is failed.
enum.payment_method_base.type.name.alipay,Alipay,Alipay,Alipay Payments.
enum.transaction_failure_reason.name.time_out,Време за изчакване,Time out,Time out
enum.invoice_customization_base.tax_reg_no_label.name.tax_reg_no,Данъчен регистрационен номер,Tax Reg # ,Tax Reg # 
enum.invoice_customization_base.invoice_title.name.invoice,ФАКТУРА,INVOICE,INVOICE
enum.payment_method_base.type.name.unionpay,Unionpay,Unionpay,UnionPay Payments.
enum.credit_card_base.status.name.pending_verification,Изчаква проверка,Pending Verification,The payment method need's to be verified. Added for Stripe ACH
enum.invoice_base.status.name.to_collect,Събиране,Collecting,Collecting
enum.transaction_base.payment_method.name.check,Проверете,Check,Check
enum.public_card_error_code.name.card_declined,Вашата карта е отхвърлена.,Your card was declined.,Your card was declined.
enum.transaction_base.payment_method.name.chargeback,Обратно плащане,Chargeback,"Only applicable for a transaction of <code><a href=""transactions#transaction_type"">type</a></code> = <code>refund</code>. This value is set by Chargebee when an automated <a href=""https://www.chargebee.com/docs/chargeback.html#chargeback-process"" rel=""noopener noreferrer"" target=""_blank"">chargeback</a> occurs. You can also set this explicitly when <a href=""transactions#record_an_offline_refund"">recording a refund</a>."
